contentId,BOOKMARK,COMMENT CREATED,FOLLOW,LIKE,VIEW,virality
-4070599188332885701,2.0,0.0,0.0,4.0,48.0,264.0
-4068545238978420047,0.0,0.0,0.0,0.0,2.0,2.0
-4050006690189978332,3.0,1.0,0.0,8.0,27.0,369.0
-4049108709890217048,0.0,0.0,0.0,2.0,12.0,20.0
-4037032837327175755,0.0,1.0,1.0,1.0,30.0,69.0
-4029704725707465084,15.0,4.0,6.0,53.0,355.0,2257.0
-4027027091658759481,0.0,1.0,1.0,4.0,62.0,113.0
-4024778022934140027,2.0,0.0,1.0,0.0,36.0,261.0
-4024233104105796278,0.0,0.0,0.0,0.0,5.0,5.0
-3980612444042641628,1.0,0.0,0.0,0.0,15.0,115.0
-3978716320611299242,0.0,0.0,0.0,0.0,2.0,2.0
-3974295763584921518,0.0,0.0,0.0,0.0,2.0,2.0
-3968102273907750828,0.0,0.0,0.0,0.0,2.0,2.0
-3964583697784528168,0.0,1.0,1.0,1.0,15.0,54.0
-3959242148361340089,1.0,0.0,1.0,6.0,49.0,198.0
-3954182109690207118,1.0,5.0,0.0,3.0,22.0,184.0
-3951274083288934897,0.0,1.0,1.0,3.0,7.0,54.0
-3946932055798267834,0.0,0.0,0.0,0.0,1.0,1.0
-3944300307678659798,2.0,0.0,0.0,0.0,41.0,241.0
-3920984929373505016,2.0,0.0,0.0,2.0,5.0,213.0
-3920124114454832425,1.0,0.0,0.0,2.0,9.0,117.0
-3915769742442748515,1.0,0.0,0.0,0.0,19.0,119.0
-3912939678517879962,1.0,1.0,1.0,8.0,29.0,196.0
-3900870368325485697,0.0,4.0,4.0,3.0,21.0,173.0
-3886927790136130174,0.0,0.0,2.0,2.0,19.0,77.0
-3883591366197282127,0.0,1.0,1.0,0.0,11.0,46.0
-3876501423599932851,0.0,0.0,0.0,1.0,6.0,10.0
-3875881534863988868,0.0,2.0,0.0,1.0,29.0,53.0
-3872763991286728274,0.0,0.0,0.0,0.0,2.0,2.0
-3870325027932266414,4.0,3.0,4.0,5.0,13.0,563.0
-3870015206307768313,0.0,0.0,0.0,1.0,12.0,16.0
-3864069617285644895,0.0,1.0,1.0,1.0,33.0,72.0
-3854488592949785912,0.0,0.0,0.0,0.0,1.0,1.0
-3850803681204406658,0.0,1.0,1.0,2.0,32.0,75.0
-3850335246895770347,1.0,0.0,0.0,0.0,19.0,119.0
-3832772858396854546,0.0,0.0,0.0,0.0,2.0,2.0
-3825317043780889928,0.0,0.0,0.0,0.0,2.0,2.0
-3820497466351868775,0.0,3.0,0.0,2.0,13.0,51.0
-3810375613673461625,0.0,0.0,0.0,0.0,6.0,6.0
-3792933059425955471,0.0,0.0,0.0,0.0,3.0,3.0
-3790313320969344469,0.0,1.0,0.0,0.0,13.0,23.0
-3785072380450959101,0.0,0.0,2.0,1.0,16.0,70.0
-3780822597455574960,0.0,1.0,1.0,1.0,60.0,99.0
-3760006690401014603,1.0,1.0,1.0,3.0,15.0,162.0
-3759596852696130492,2.0,0.0,0.0,0.0,22.0,222.0
-3758287970266820834,0.0,0.0,0.0,1.0,7.0,11.0
-3751398885033121551,0.0,1.0,1.0,1.0,17.0,56.0
-3751249597609107201,1.0,1.0,2.0,1.0,21.0,185.0
-3750879736572068916,0.0,1.0,0.0,3.0,43.0,65.0
-3750301395521973493,0.0,0.0,0.0,0.0,3.0,3.0
-3745582971859460684,0.0,0.0,0.0,1.0,4.0,8.0
-3739000323288188282,2.0,0.0,0.0,1.0,23.0,227.0
-3734583695144530256,0.0,0.0,0.0,0.0,12.0,12.0
-3723217532224917485,3.0,0.0,0.0,4.0,50.0,366.0
-3718969219417182449,0.0,0.0,0.0,0.0,1.0,1.0
-3716447017462787559,3.0,2.0,3.0,9.0,111.0,542.0
-3709378389941441506,0.0,0.0,1.0,0.0,12.0,37.0
-3705763041224967421,0.0,1.0,1.0,7.0,19.0,82.0
-3700095596785790870,3.0,2.0,3.0,5.0,42.0,457.0
-3699283667575074041,0.0,0.0,0.0,0.0,2.0,2.0
-3697359635590244386,0.0,1.0,0.0,0.0,4.0,14.0
-3687965339291665275,0.0,0.0,0.0,1.0,22.0,26.0
-3678789633202302491,6.0,4.0,4.0,10.0,91.0,871.0
-3675009040647936899,1.0,0.0,0.0,2.0,30.0,138.0
-3671800260859291252,0.0,0.0,0.0,0.0,7.0,7.0
-3666646454167334466,1.0,0.0,0.0,0.0,34.0,134.0
-3663415946827459961,0.0,0.0,0.0,0.0,3.0,3.0
-3662111110237135231,2.0,1.0,1.0,5.0,35.0,290.0
-3660106964555224100,0.0,0.0,0.0,0.0,4.0,4.0
-3653998742295730637,0.0,0.0,0.0,0.0,4.0,4.0
-3645539449929727083,0.0,0.0,0.0,1.0,4.0,8.0
-3641109225708958458,0.0,0.0,0.0,0.0,11.0,11.0
-3633300009206493694,0.0,0.0,0.0,0.0,5.0,5.0
-3622715112759104312,0.0,0.0,0.0,0.0,1.0,1.0
-3620251618670158123,1.0,0.0,0.0,1.0,11.0,115.0
-3619568065513202846,0.0,0.0,0.0,3.0,25.0,37.0
-3614882924009373024,0.0,0.0,0.0,1.0,3.0,7.0
-3612149709424815327,0.0,0.0,0.0,2.0,8.0,16.0
-3605608255586388018,0.0,0.0,0.0,1.0,66.0,70.0
-3590865837401183812,1.0,1.0,1.0,0.0,17.0,152.0
-3581194288660477595,1.0,0.0,0.0,2.0,67.0,175.0
-3555513869558669392,0.0,0.0,0.0,0.0,9.0,9.0
-3552937095886146934,1.0,0.0,0.0,1.0,28.0,132.0
-3548152957882579401,0.0,0.0,0.0,0.0,6.0,6.0
-3544655814153481738,0.0,0.0,0.0,0.0,6.0,6.0
-3540554289369551216,0.0,0.0,0.0,0.0,10.0,10.0
-3537777320523757545,1.0,0.0,0.0,0.0,9.0,109.0
-3528088210002754978,0.0,0.0,0.0,0.0,2.0,2.0
-3515692979189178102,0.0,0.0,0.0,0.0,7.0,7.0
-3513515650250501785,1.0,0.0,1.0,1.0,19.0,148.0
-3513353119850106583,0.0,0.0,0.0,1.0,14.0,18.0
-3499919498720038879,1.0,0.0,0.0,2.0,17.0,125.0
-3488100191290830083,0.0,1.0,1.0,2.0,6.0,49.0
-3487500907059331343,0.0,0.0,0.0,0.0,7.0,7.0
-3482581255202910790,2.0,0.0,1.0,0.0,32.0,257.0
-3469502952547705884,1.0,0.0,1.0,1.0,27.0,156.0
-3468529816757552062,0.0,0.0,0.0,1.0,7.0,11.0
-3462051751080362224,0.0,0.0,0.0,0.0,11.0,11.0
-3460883803089049921,2.0,1.0,1.0,0.0,9.0,244.0
-3450690190989108770,0.0,0.0,0.0,1.0,8.0,12.0
-3428996085514172371,1.0,0.0,0.0,4.0,19.0,135.0
-3417523159811412977,1.0,0.0,0.0,3.0,24.0,136.0
-3410781775610270991,5.0,0.0,0.0,1.0,19.0,523.0
-3405516291669853723,1.0,0.0,0.0,0.0,12.0,112.0
-3404981437157985820,0.0,0.0,0.0,0.0,4.0,4.0
-3400154175330058574,3.0,0.0,1.0,1.0,26.0,355.0
-3395906801262755897,0.0,0.0,0.0,2.0,9.0,17.0
-3387888707667201720,0.0,0.0,0.0,0.0,4.0,4.0
-3387298624573211014,0.0,0.0,0.0,1.0,15.0,19.0
-3368357500455466403,1.0,0.0,0.0,1.0,9.0,113.0
-3367778232969996503,1.0,0.0,0.0,3.0,11.0,123.0
-3363563881552061188,3.0,0.0,1.0,7.0,24.0,377.0
-3357295447978726475,0.0,0.0,0.0,0.0,3.0,3.0
-3351990231604537690,0.0,0.0,0.0,0.0,4.0,4.0
-3351656282247453586,0.0,0.0,0.0,1.0,30.0,34.0
-3351652027149912881,0.0,5.0,4.0,1.0,21.0,175.0
-3348652277274905234,0.0,1.0,1.0,5.0,30.0,85.0
-3348458175249982599,0.0,0.0,0.0,0.0,4.0,4.0
-3338916066794638254,5.0,0.0,0.0,0.0,37.0,537.0
-3336755617029300430,0.0,1.0,0.0,2.0,6.0,24.0
-3324787160651928845,0.0,0.0,0.0,2.0,10.0,18.0
-3307413259092352650,1.0,0.0,0.0,1.0,27.0,131.0
-3302834510061927448,0.0,2.0,2.0,8.0,31.0,133.0
-3299064309968644318,1.0,0.0,0.0,4.0,16.0,132.0
-3295913657316686039,0.0,0.0,0.0,0.0,3.0,3.0
-3295730307439884506,0.0,0.0,0.0,0.0,4.0,4.0
-3285620956704836473,0.0,1.0,0.0,0.0,1.0,11.0
-3285397592982852407,1.0,4.0,6.0,7.0,87.0,405.0
-3275688295651945765,1.0,0.0,0.0,1.0,33.0,137.0
-3269885695260066314,0.0,2.0,2.0,3.0,21.0,103.0
-3267081294086663175,0.0,0.0,0.0,0.0,10.0,10.0
-3265730906936163775,0.0,0.0,0.0,0.0,1.0,1.0
-3258959365023720872,1.0,1.0,1.0,4.0,14.0,165.0
-3248233692182971167,0.0,0.0,0.0,1.0,10.0,14.0
-3234984575507976056,2.0,0.0,0.0,0.0,8.0,208.0
-3231932874544830919,0.0,0.0,0.0,3.0,10.0,22.0
-3224698078244963479,2.0,0.0,0.0,3.0,24.0,236.0
-3211843544085892873,0.0,0.0,0.0,0.0,4.0,4.0
-3206777048078326150,0.0,3.0,1.0,0.0,13.0,68.0
-3201623914150480647,0.0,0.0,0.0,0.0,5.0,5.0
-3191013159715472435,2.0,7.0,7.0,18.0,90.0,607.0
-3179358869851478234,0.0,0.0,0.0,1.0,6.0,10.0
-3173020603774823976,3.0,0.0,0.0,11.0,43.0,387.0
-3170855186954139022,0.0,3.0,0.0,2.0,12.0,50.0
-3170829374166745427,1.0,0.0,0.0,1.0,11.0,115.0
-3170783292462058942,1.0,0.0,0.0,4.0,38.0,154.0
-3169423801125605259,0.0,0.0,0.0,2.0,10.0,18.0
-3161714324304758767,4.0,2.0,2.0,4.0,59.0,545.0
-3136683414587095274,0.0,0.0,0.0,1.0,29.0,33.0
-3134743773662773628,0.0,0.0,0.0,1.0,11.0,15.0
-3130182799308303924,0.0,2.0,2.0,6.0,16.0,110.0
-3125361793069842594,0.0,0.0,0.0,1.0,6.0,10.0
-3114161754347804356,0.0,0.0,0.0,0.0,4.0,4.0
-3113913063173722290,0.0,0.0,0.0,0.0,2.0,2.0
-3110580810771259448,0.0,0.0,0.0,0.0,6.0,6.0
-3105075547863520421,0.0,0.0,0.0,0.0,1.0,1.0
-3102652803014865472,0.0,3.0,3.0,8.0,37.0,174.0
-3102446808559723934,0.0,1.0,1.0,4.0,34.0,85.0
-3095494965842381869,0.0,0.0,0.0,2.0,21.0,29.0
-3077386995956755130,0.0,2.0,2.0,1.0,7.0,81.0
-3073433549435888423,0.0,0.0,0.0,0.0,5.0,5.0
-3071732669882279801,3.0,0.0,0.0,5.0,32.0,352.0
-3061741807736367554,0.0,0.0,0.0,4.0,15.0,31.0
-3060116862184714437,0.0,0.0,0.0,2.0,11.0,19.0
-3059841990815099417,0.0,0.0,0.0,0.0,13.0,13.0
-3058031327323357308,3.0,0.0,1.0,3.0,79.0,416.0
-3040610224044779845,7.0,0.0,0.0,17.0,106.0,874.0
-3037091822980174821,0.0,0.0,0.0,3.0,11.0,23.0
-3027055440570405664,25.0,0.0,0.0,8.0,51.0,2583.0
-3020916840917845519,1.0,0.0,0.0,5.0,41.0,161.0
-3015446245469915661,1.0,0.0,0.0,1.0,7.0,111.0
-2990485643677949494,0.0,0.0,0.0,0.0,3.0,3.0
-2976850014387537414,0.0,0.0,0.0,1.0,8.0,12.0
-2976309714446243509,0.0,0.0,0.0,0.0,3.0,3.0
-2967429522197137387,0.0,0.0,0.0,2.0,16.0,24.0
-2962461122453899874,0.0,0.0,0.0,0.0,6.0,6.0
-2948321821574578861,0.0,2.0,2.0,13.0,109.0,231.0
-2940536914889279273,1.0,0.0,0.0,0.0,3.0,103.0
-2929967869758467182,0.0,0.0,0.0,0.0,4.0,4.0
-2923886912694084893,2.0,1.0,1.0,3.0,14.0,261.0
-2899726011463496555,1.0,1.0,1.0,2.0,30.0,173.0
-2896441888220202695,0.0,0.0,0.0,2.0,10.0,18.0
-2890958311805113955,0.0,0.0,0.0,2.0,14.0,22.0
-2879657397552025078,0.0,0.0,0.0,0.0,3.0,3.0
-2871347907044769386,1.0,0.0,0.0,0.0,15.0,115.0
-2864378895481874465,0.0,0.0,0.0,0.0,6.0,6.0
-2860224288374811338,0.0,0.0,0.0,0.0,14.0,14.0
-2855910583928922225,5.0,0.0,1.0,3.0,37.0,574.0
-2855218766021441159,0.0,0.0,0.0,0.0,26.0,26.0
-2841995722250280583,1.0,0.0,0.0,2.0,22.0,130.0
-2828628091730682303,6.0,0.0,1.0,1.0,65.0,694.0
-2826566343807132236,0.0,0.0,0.0,0.0,2.0,2.0
-2808969983997441543,0.0,0.0,0.0,1.0,35.0,39.0
-2808959554282640221,0.0,0.0,0.0,0.0,33.0,33.0
-2800563841840387504,0.0,0.0,0.0,1.0,3.0,7.0
-2797708685347481851,1.0,0.0,0.0,0.0,7.0,107.0
-2780168264183400543,1.0,0.0,0.0,1.0,11.0,115.0
-2779829118032656703,0.0,0.0,0.0,0.0,5.0,5.0
-2778760500673113802,0.0,0.0,0.0,0.0,12.0,12.0
-2774293088092853604,0.0,0.0,0.0,2.0,53.0,61.0
-2766592729910903198,0.0,0.0,0.0,2.0,4.0,12.0
-2752345899464432864,0.0,0.0,1.0,3.0,31.0,68.0
-2747266787901704910,1.0,3.0,2.0,4.0,29.0,225.0
-2740396993975951758,4.0,0.0,2.0,5.0,32.0,502.0
-2720012228333470715,0.0,3.0,4.0,2.0,34.0,172.0
-2715495584815099454,0.0,0.0,0.0,2.0,8.0,16.0
-2711301039947937868,0.0,0.0,0.0,0.0,4.0,4.0
-2708021095252721995,0.0,1.0,1.0,0.0,21.0,56.0
-2705245562881239338,0.0,1.0,1.0,1.0,19.0,58.0
-2703878216681968882,1.0,0.0,0.0,1.0,5.0,109.0
-2697906762425596568,3.0,0.0,0.0,1.0,5.0,309.0
-2683134512107439488,0.0,3.0,3.0,4.0,28.0,149.0
-2667874153709252756,0.0,0.0,0.0,5.0,46.0,66.0
-2639327025262198345,1.0,0.0,0.0,0.0,11.0,111.0
-2630716662499331227,0.0,1.0,1.0,2.0,7.0,50.0
-2587745393898245957,0.0,0.0,0.0,0.0,1.0,1.0
-2584174137395076448,0.0,0.0,0.0,4.0,111.0,127.0
-2577148567706202814,0.0,0.0,0.0,0.0,2.0,2.0
-2561023317421962555,0.0,0.0,0.0,0.0,6.0,6.0
-2559385310537355580,0.0,0.0,0.0,3.0,9.0,21.0
-2555801390963402198,1.0,0.0,0.0,1.0,11.0,115.0
-2554512494756911972,3.0,2.0,2.0,5.0,40.0,430.0
-2549933363319068481,2.0,0.0,0.0,3.0,53.0,265.0
-2548446404469756145,0.0,0.0,1.0,0.0,9.0,34.0
-2547386150711652030,0.0,0.0,0.0,1.0,10.0,14.0
-2539915991213675511,0.0,0.0,0.0,5.0,32.0,52.0
-2516726696296387544,2.0,2.0,0.0,0.0,16.0,236.0
-2504825704002833401,2.0,0.0,0.0,0.0,30.0,230.0
-2494226662129766130,2.0,0.0,0.0,2.0,8.0,216.0
-2489051066377567114,0.0,0.0,1.0,1.0,16.0,45.0
-2487699318115820990,0.0,0.0,0.0,0.0,14.0,14.0
-2479936301516183562,2.0,1.0,1.0,7.0,105.0,368.0
-2477364558321255827,0.0,0.0,0.0,0.0,1.0,1.0
-2476100034099959458,0.0,1.0,2.0,1.0,15.0,79.0
-2462651558329037716,0.0,0.0,0.0,1.0,17.0,21.0
-2447632164766022033,0.0,3.0,3.0,12.0,102.0,255.0
-2440547657721869309,1.0,0.0,0.0,0.0,2.0,102.0
-2440247087447106971,1.0,0.0,1.0,6.0,61.0,210.0
-2430889785264760757,3.0,0.0,0.0,3.0,18.0,330.0
-2430153190648595765,0.0,0.0,0.0,0.0,5.0,5.0
-2429242279408079104,0.0,0.0,0.0,2.0,5.0,13.0
-2424983931459616622,0.0,0.0,0.0,0.0,13.0,13.0
-2423593292146522678,0.0,0.0,1.0,0.0,15.0,40.0
-2410328180964789831,0.0,0.0,0.0,0.0,23.0,23.0
-2405892683303291957,1.0,0.0,0.0,2.0,10.0,118.0
-2402288292108892893,4.0,1.0,1.0,8.0,64.0,531.0
-2402157201203242566,0.0,4.0,3.0,0.0,22.0,137.0
-2400879112398974660,0.0,0.0,0.0,0.0,3.0,3.0
-2388274433047018803,0.0,0.0,0.0,2.0,10.0,18.0
-2386148284399181873,1.0,1.0,1.0,0.0,9.0,144.0
-2382583983070627054,0.0,0.0,0.0,3.0,30.0,42.0
-2377881752614744441,0.0,0.0,0.0,0.0,1.0,1.0
-2375266175756882986,0.0,0.0,0.0,0.0,1.0,1.0
-2373876979584952849,1.0,0.0,0.0,2.0,16.0,124.0
-2358756719610361882,7.0,12.0,14.0,28.0,219.0,1501.0
-2358644309529026633,0.0,0.0,0.0,0.0,3.0,3.0
-2355230755276061204,0.0,0.0,0.0,1.0,7.0,11.0
-2333243857499586461,1.0,0.0,0.0,1.0,14.0,118.0
-2329480295839698254,0.0,0.0,0.0,0.0,13.0,13.0
-2328163218997425612,0.0,1.0,1.0,4.0,25.0,76.0
-2323511129839590090,0.0,0.0,0.0,1.0,17.0,21.0
-2318171567839609160,0.0,0.0,0.0,0.0,11.0,11.0
-2314360211211303885,0.0,0.0,0.0,10.0,35.0,75.0
-2307670819023106063,0.0,1.0,0.0,0.0,6.0,16.0
-2306981937763401455,0.0,0.0,0.0,0.0,5.0,5.0
-2306623058132041487,0.0,0.0,0.0,1.0,3.0,7.0
-2306089797938257253,0.0,0.0,0.0,0.0,15.0,15.0
-2271868873349907631,0.0,0.0,0.0,1.0,3.0,7.0
-2271000159302779222,1.0,0.0,0.0,8.0,33.0,165.0
-2261845840076552387,0.0,2.0,0.0,0.0,9.0,29.0
-2252459228396350242,0.0,0.0,0.0,3.0,11.0,23.0
-2250487690322202259,0.0,0.0,0.0,1.0,15.0,19.0
-2247142819145310881,1.0,0.0,0.0,0.0,10.0,110.0
-2237790708081130271,0.0,0.0,0.0,1.0,7.0,11.0
-2220859822082318562,0.0,0.0,0.0,0.0,1.0,1.0
-2217888411555964341,3.0,0.0,0.0,1.0,22.0,326.0
-2213320166727371491,0.0,0.0,0.0,0.0,2.0,2.0
-2211174111335280246,1.0,0.0,0.0,3.0,10.0,122.0
-2208293144000550811,1.0,0.0,0.0,2.0,12.0,120.0
-2203297578165226595,0.0,0.0,0.0,0.0,5.0,5.0
-2194994678739982146,1.0,0.0,0.0,3.0,17.0,129.0
-2184022689343185012,0.0,0.0,0.0,0.0,7.0,7.0
-2181071289972835602,0.0,0.0,0.0,0.0,5.0,5.0
-2178100133349972724,2.0,0.0,0.0,2.0,12.0,220.0
-2176468683077766369,2.0,0.0,0.0,0.0,18.0,218.0
-2167839778474325326,1.0,0.0,0.0,1.0,10.0,114.0
-2164628725543527116,0.0,0.0,0.0,0.0,8.0,8.0
-2151750849426701342,0.0,0.0,0.0,0.0,2.0,2.0
-2144625344076628986,0.0,0.0,0.0,0.0,6.0,6.0
-2141497471886086313,1.0,0.0,1.0,1.0,13.0,142.0
-2139739377293212491,0.0,0.0,0.0,0.0,1.0,1.0
-2136400115854451336,1.0,0.0,0.0,1.0,14.0,118.0
-2131823791227094865,0.0,0.0,0.0,0.0,10.0,10.0
-2123288010168989418,2.0,0.0,0.0,3.0,19.0,231.0
-2118981143119783447,3.0,0.0,0.0,2.0,15.0,323.0
-2114113759134837010,0.0,0.0,0.0,0.0,3.0,3.0
-2099829359953227557,0.0,0.0,0.0,0.0,7.0,7.0
-2097626568191556277,1.0,1.0,0.0,2.0,13.0,131.0
-2097075598039554565,11.0,0.0,0.0,11.0,73.0,1217.0
-2090760089450762391,0.0,0.0,0.0,1.0,8.0,12.0
-2088615309014484136,0.0,1.0,1.0,0.0,12.0,47.0
-2083103312491589695,1.0,0.0,0.0,1.0,19.0,123.0
-2081760549863309770,0.0,0.0,0.0,0.0,5.0,5.0
-2069509552243850466,4.0,0.0,0.0,4.0,61.0,477.0
-2065362330475275026,0.0,0.0,0.0,1.0,12.0,16.0
-2061825422128752184,2.0,0.0,0.0,2.0,9.0,217.0
-2059465483219605309,0.0,0.0,0.0,0.0,5.0,5.0
-2041630887686751489,0.0,0.0,0.0,0.0,4.0,4.0
-2038869595290705317,0.0,2.0,0.0,2.0,7.0,35.0
-2034054811536485879,3.0,3.0,3.0,4.0,31.0,452.0
-2030742781169834114,0.0,0.0,0.0,2.0,30.0,38.0
-1999468346928419252,1.0,2.0,2.0,3.0,29.0,211.0
-1995591062742965408,1.0,5.0,1.0,6.0,46.0,245.0
-1981734999963962468,1.0,1.0,0.0,3.0,33.0,155.0
-1971429126058184075,0.0,0.0,0.0,0.0,2.0,2.0
-1968251596393236557,0.0,0.0,0.0,1.0,8.0,12.0
-1926525896637230556,0.0,0.0,0.0,0.0,5.0,5.0
-1917202688559171732,1.0,0.0,0.0,3.0,21.0,133.0
-1911407455198985777,1.0,0.0,0.0,0.0,10.0,110.0
-1901742495252324928,4.0,4.0,1.0,7.0,40.0,533.0
-1897853393557630253,0.0,0.0,0.0,0.0,5.0,5.0
-1892877682006771545,0.0,0.0,0.0,0.0,8.0,8.0
-1878569380455769122,2.0,0.0,0.0,3.0,20.0,232.0
-1878128207048892154,1.0,3.0,3.0,9.0,57.0,298.0
-1876558460087500339,1.0,1.0,1.0,0.0,19.0,154.0
-1870456025059842373,1.0,1.0,1.0,1.0,8.0,147.0
-1868592694876567759,0.0,0.0,0.0,0.0,4.0,4.0
-1868297195590431285,0.0,0.0,0.0,0.0,1.0,1.0
-1861959619649725543,0.0,0.0,0.0,0.0,1.0,1.0
-1853084798056642222,0.0,0.0,0.0,0.0,2.0,2.0
-1852324383183073754,0.0,0.0,0.0,0.0,7.0,7.0
-1852234953549915446,0.0,0.0,0.0,0.0,1.0,1.0
-1839591250599587429,0.0,1.0,1.0,5.0,14.0,69.0
-1820269894165785259,0.0,1.0,0.0,0.0,9.0,19.0
-1804728901674946596,0.0,0.0,0.0,0.0,1.0,1.0
-1802980374508081539,0.0,0.0,0.0,1.0,1.0,5.0
-1801367878403179328,0.0,1.0,1.0,3.0,15.0,62.0
-1787737696395220629,0.0,0.0,0.0,1.0,79.0,83.0
-1779870737568212247,0.0,2.0,0.0,1.0,18.0,42.0
-1771108209511321547,0.0,0.0,0.0,0.0,4.0,4.0
-1763986443823721481,0.0,0.0,0.0,0.0,9.0,9.0
-1762456938647577126,1.0,0.0,0.0,0.0,5.0,105.0
-1755875383603052680,0.0,0.0,0.0,1.0,14.0,18.0
-1753606726398516179,1.0,0.0,0.0,1.0,17.0,121.0
-1737937277055036780,1.0,0.0,0.0,0.0,0.0,100.0
-1734960446580993454,1.0,0.0,0.0,2.0,21.0,129.0
-1730766821655383888,1.0,1.0,0.0,3.0,30.0,152.0
-1706114177222872702,0.0,0.0,0.0,0.0,1.0,1.0
-1701416312023927957,0.0,0.0,0.0,0.0,4.0,4.0
-1693609914930807886,0.0,0.0,0.0,0.0,7.0,7.0
-1691850508443380568,0.0,0.0,0.0,0.0,2.0,2.0
-1687864471892802710,0.0,0.0,1.0,1.0,10.0,39.0
-1683903891018782242,0.0,0.0,0.0,0.0,17.0,17.0
-1676378465482420452,0.0,0.0,0.0,2.0,7.0,15.0
-1672166631728511207,3.0,0.0,0.0,0.0,15.0,315.0
-1672165618620086344,1.0,0.0,0.0,1.0,10.0,114.0
-1669098707776725430,1.0,0.0,0.0,0.0,2.0,102.0
-1668558678125613329,0.0,0.0,0.0,4.0,13.0,29.0
-1663441888197894674,0.0,1.0,1.0,1.0,30.0,69.0
-1662763254714212341,0.0,0.0,0.0,0.0,9.0,9.0
-1658488648009216718,0.0,0.0,0.0,0.0,3.0,3.0
-1654063646246197191,5.0,1.0,1.0,3.0,40.0,587.0
-1638122353599615846,0.0,1.0,1.0,0.0,6.0,41.0
-1637159115260338032,0.0,0.0,0.0,2.0,10.0,18.0
-1634742667970363668,1.0,0.0,0.0,2.0,48.0,156.0
-1633984990770981161,10.0,8.0,8.0,35.0,188.0,1608.0
-1630229587164086350,0.0,0.0,0.0,3.0,28.0,40.0
-1625815289565836489,3.0,0.0,0.0,1.0,15.0,319.0
-1625217607550912638,3.0,0.0,0.0,1.0,17.0,321.0
-1622037268576555626,3.0,8.0,0.0,6.0,48.0,452.0
-1617279065634731389,0.0,1.0,1.0,2.0,37.0,80.0
-1609424513692297222,0.0,2.0,3.0,1.0,19.0,118.0
-1606980109000976010,0.0,0.0,0.0,0.0,7.0,7.0
-1606909838151129701,0.0,0.0,1.0,1.0,10.0,39.0
-1596335233529956315,2.0,0.0,0.0,1.0,31.0,235.0
-1591454024897803197,0.0,0.0,0.0,0.0,7.0,7.0
-1590585250246572231,2.0,0.0,0.0,2.0,27.0,235.0
-1573329182923097618,5.0,2.0,2.0,6.0,56.0,650.0
-1572252285162838958,1.0,1.0,1.0,2.0,63.0,206.0
-1565401790888834000,0.0,0.0,0.0,1.0,4.0,8.0
-1564468014116140117,1.0,0.0,0.0,1.0,18.0,122.0
-1557920564469956829,0.0,0.0,0.0,0.0,3.0,3.0
-1557461511205521728,0.0,0.0,0.0,1.0,6.0,10.0
-1556169727291354289,1.0,3.0,3.0,4.0,28.0,249.0
-1537223691132357350,1.0,0.0,0.0,0.0,4.0,104.0
-1536771179525677307,0.0,0.0,0.0,1.0,10.0,14.0
-1525688508571111688,0.0,1.0,1.0,5.0,35.0,90.0
-1511619461666295654,0.0,0.0,0.0,0.0,1.0,1.0
-1501277643953505671,0.0,0.0,0.0,0.0,3.0,3.0
-1492913151930215984,1.0,0.0,0.0,3.0,50.0,162.0
-1492574794514500033,3.0,1.0,0.0,1.0,36.0,350.0
-1484165300616478995,0.0,0.0,0.0,1.0,6.0,10.0
-1483274517395674620,0.0,2.0,2.0,5.0,21.0,111.0
-1480913447590268358,0.0,2.0,0.0,3.0,23.0,55.0
-1473180765724334454,0.0,0.0,0.0,3.0,13.0,25.0
-1472215866306072150,0.0,0.0,0.0,0.0,7.0,7.0
-1470592927114056630,0.0,0.0,0.0,1.0,17.0,21.0
-1469918446833331103,0.0,0.0,0.0,0.0,3.0,3.0
-1463025432902754108,0.0,0.0,0.0,0.0,1.0,1.0
-1453783314552286835,5.0,13.0,2.0,10.0,114.0,834.0
-1452702406886459776,1.0,0.0,0.0,1.0,6.0,110.0
-1452340812018195881,0.0,1.0,1.0,2.0,43.0,86.0
-1449104782233586994,2.0,0.0,0.0,1.0,11.0,215.0
-1447641181396994093,0.0,0.0,0.0,0.0,3.0,3.0
-1444481301861872291,0.0,5.0,0.0,8.0,26.0,108.0
-1444385929353415304,0.0,0.0,0.0,0.0,11.0,11.0
-1443900796086927361,0.0,0.0,0.0,3.0,19.0,31.0
-1443593727366384026,0.0,0.0,0.0,0.0,7.0,7.0
-1437952039441999695,0.0,0.0,0.0,0.0,5.0,5.0
-1429167743746492970,2.0,1.0,1.0,2.0,14.0,257.0
-1425776303341065806,0.0,0.0,1.0,6.0,57.0,106.0
-1419343869401004365,1.0,0.0,0.0,0.0,7.0,107.0
-1419188045265393093,0.0,0.0,0.0,2.0,18.0,26.0
-1418355038507506357,0.0,0.0,0.0,0.0,10.0,10.0
-1415040208471067980,4.0,1.0,1.0,3.0,29.0,476.0
-1403735753867098241,0.0,1.0,2.0,2.0,26.0,94.0
-1383778823073811714,0.0,0.0,0.0,0.0,2.0,2.0
-1365928983118861754,0.0,0.0,0.0,0.0,3.0,3.0
-1353560213232970946,0.0,0.0,0.0,1.0,18.0,22.0
-1342820011354825290,0.0,0.0,0.0,1.0,5.0,9.0
-1338957937839941365,2.0,0.0,0.0,4.0,12.0,228.0
-1324705355456975418,0.0,0.0,1.0,0.0,1.0,26.0
